drauf	6.37610084572062
dran	5.532424223324462
gefälligst	5.380304406694501
drin	5.35189331785958
zieht	5.223353482787732
bestimmt	5.194191925102105
schlägt	5.182461161004133
stößt	5.177315743289742
stellt	5.176179388327454
quatsch	5.157308277851139
drückt	5.148570582680154
richtet	5.141819325339276
belastet	5.134343666217419
stoßen	5.131462446471396
treiben	5.130994793632284
legt	5.121811706399111
krass	5.121675846099502
angesagt	5.110454709885318
einsatz	5.105959068972362
reißt	5.090654237523978
löst	5.088087554417831
krachen	5.0782858614270125
stelle	5.076053734540226
draus	5.056461003157192
knallt	5.0518750382410404
gern	5.040401621624214
reinste	5.031194134676526
schlapp	4.989064757976324
rum	4.988226558852272
richten	4.982183774517626
blödmann	4.979545501114975
gefällig	4.971597896933142
fest	4.968950007948342
miese	4.955843852947602
stürzen	4.950885783219988
spinner	4.947271296932913
erfüllt	4.941039029890295
ausgerechnet	4.925633890579673
drüber	4.923825864663177
stürzt	4.917785159782973
gibts	4.913863741579026
unbedingt	4.913384921455703
übertrieben	4.907537411833134
ran	4.9069982778687145
schlag	4.902075811001085
treibt	4.9000753697837185
trottel	4.897888833628459
angelegt	4.894858886873793
scharf	4.891211779635739
ziehen	4.889938087328398
verzichten	4.889648734948362
verfallen	4.886907784989629
kaputt	4.884887383829482
mieser	4.882430144779577
knaller	4.875124926901876
drum	4.860893871627015
zunichte	4.850334112498382
unverschämt	4.849085413525676
gesetzt	4.844209560335428
anlegen	4.836549834847471
gestellt	4.836131572484026
gewaltig	4.835294593773802
platzt	4.835181098850272
versorgt	4.83007682014072
donnerwetter	4.828388459086185
verzichtet	4.82220497341936
drängt	4.8204044904683006
schwung	4.8180418158883835
volltreffer	4.81249650961138
vergnügt	4.8109676694453265
lust	4.804774860263442
wirft	4.8034210279844105
geschmiert	4.802692107813077
daneben	4.7997317799314585
griff	4.798062500890713
vermittelt	4.791335666184974
frech	4.779392282696425
herzlich	4.779296477858587
unverschämtheit	4.77530292909317
drüben	4.771666392464443
geraten	4.768327121221039
fertigmachen	4.76018579238014
beseitigt	4.757008206840776
nervt	4.749464073143981
vertreiben	4.747519428961038
setzt	4.743007342201359
quält	4.74272868858624
greift	4.740819665019214
gespannt	4.7395847555749615
irre	4.737100427683297
ärgert	4.734704180003113
sprüche	4.731860611150422
ärgern	4.7307494620354085
reizt	4.72754559855872
bescheid	4.7229613477496
heftig	4.722809653472116
stellst	4.722625607369464
weicht	4.7223469506915166
schiebt	4.719767449175205
rechnen	4.719724507354329
beherrscht	4.719684897646544
vergehen	4.719312557452776
abgefahren	4.71820365257192
löse	4.717587999116645
fällt	4.714660659561371
veranlasst	4.710254753188421
entstehen	4.709800020821089
versetzt	4.708251925210616
